# time site_0 site_1 site_2 site_3 site_4 site_5 site_6 site_7 site_8 site_9 site_10 site_11 site_12 site_13 site_14 site_15 site_16 site_17 site_18 site_19 site_20 site_21 site_22 site_23 site_24 site_25 site_26 site_27 site_28 site_29 site_30 site_31 site_32 site_33 site_34 site_35 site_36 site_37 site_38 site_39 site_40 site_41 site_42 site_43 site_44 site_45 site_46 site_47 site_48 site_49
1.56000000e+01 -3.14079018e-01 -4.75891276e-02 -2.94594576e-01 7.60449291e-02 -2.20558315e-01 -4.24341637e-02 -8.63340087e-02 -1.38456568e-01 -2.93800707e-01 -1.30672109e-01 1.24859303e-01 1.76438337e-01 -6.31951025e-02 -1.04561697e-01 -3.81683437e-02 3.02163786e-02 -5.77528136e-02 -8.62131252e-02 -1.84252986e-01 -1.02706755e-01 -7.28611214e-02 2.48122064e-01 -1.98533083e-01 -2.87395074e-01 6.54734736e-02 -5.22966269e-02 2.34359806e-02 -2.69325669e-01 -3.68061945e-01 -4.63585458e-02 -2.28322941e-01 -6.90385717e-02 -1.13491229e-01 -1.96117311e-01 -7.13334317e-02 -2.78418356e-01 -3.80912656e-01 -4.81625766e-02 -2.58053639e-01 9.68797497e-02 -1.11262910e-01 -1.82056813e-01 4.26947141e-02 -1.24830961e-01 -3.30161944e-01 -1.50450421e-01 -2.88282669e-01 1.89916382e-02 6.19192094e-02 -8.27881840e-02
1.57000000e+01 -3.57336322e-01 1.08557147e-03 -3.16341126e-01 8.07296963e-02 -2.23033146e-01 -3.45016248e-02 -1.03531373e-01 -1.03968325e-01 -3.06452199e-01 -1.38249158e-01 1.14357649e-01 1.91142662e-01 -6.60773158e-02 -1.03104952e-01 -5.06185249e-02 2.62949815e-02 -5.06948459e-02 -8.75787443e-02 -1.42078430e-01 -1.06785160e-01 -8.81756641e-02 2.46594651e-01 -2.15005556e-01 -2.83923813e-01 6.94583077e-02 -6.59653346e-02 3.33421379e-02 -2.61791805e-01 -3.57785332e-01 -3.85913586e-02 -2.42629312e-01 -6.54807632e-02 -1.12764169e-01 -2.08537263e-01 -6.15867136e-02 -2.71601884e-01 -4.05746552e-01 -3.28341770e-02 -2.55504908e-01 8.77925046e-02 -1.16136416e-01 -1.58688443e-01 2.00346898e-02 -1.12191644e-01 -3.45939724e-01 -1.17497786e-01 -3.29325314e-01 2.32939269e-02 5.23039441e-02 -5.85568991e-02
1.58000000e+01 -3.99667574e-01 4.82083382e-02 -3.35364835e-01 8.17001565e-02 -2.22738197e-01 -2.99872422e-02 -1.17679360e-01 -7.19181775e-02 -3.16111589e-01 -1.44565467e-01 1.02200015e-01 2.02225813e-01 -6.63263415e-02 -1.01232053e-01 -6.27473052e-02 2.14784744e-02 -4.38839156e-02 -8.86311465e-02 -1.00209833e-01 -1.09885226e-01 -1.01643398e-01 2.39093451e-01 -2.28587191e-01 -2.76737870e-01 6.91851395e-02 -7.77041105e-02 4.01056946e-02 -2.52492587e-01 -3.44192900e-01 -3.53816711e-02 -2.53512402e-01 -6.35937046e-02 -1.12854345e-01 -2.18632241e-01 -5.51308804e-02 -2.63713282e-01 -4.26800633e-01 -2.21331015e-02 -2.48183599e-01 7.38013418e-02 -1.19769684e-01 -1.33076668e-01 -5.04069287e-03 -1.00958236e-01 -3.58107897e-01 -8.75808325e-02 -3.65544094e-01 2.58735547e-02 3.93508087e-02 -3.24637337e-02
1.59000000e+01 -4.40528460e-01 9.27786091e-02 -3.51085254e-01 7.87603832e-02 -2.19383274e-01 -2.93857211e-02 -1.28099703e-01 -4.30725183e-02 -3.22360179e-01 -1.49766986e-01 8.86961608e-02 2.09387686e-01 -6.38443636e-02 -9.90775665e-02 -7.43807032e-02 1.58137679e-02 -3.74671337e-02 -8.89892189e-02 -5.93345686e-02 -1.11750797e-01 -1.13178580e-01 2.25644445e-01 -2.39131713e-01 -2.66082347e-01 6.46701497e-02 -8.73280946e-02 4.36556973e-02 -2.41410252e-01 -3.27475951e-01 -3.66987917e-02 -2.60785165e-01 -6.34827389e-02 -1.13815815e-01 -2.26208698e-01 -5.20649918e-02 -2.55005185e-01 -4.43605143e-01 -1.63352370e-02 -2.36253677e-01 5.51948609e-02 -1.21990960e-01 -1.05917487e-01 -3.17548164e-02 -9.17704677e-02 -3.65921800e-01 -6.17202276e-02 -3.96119975e-01 2.64734404e-02 2.32530141e-02 -4.69113343e-03
1.60000000e+01 -4.79396960e-01 1.33850884e-01 -3.62995240e-01 7.17992818e-02 -2.12786766e-01 -3.30390607e-02 -1.34282099e-01 -1.80522121e-02 -3.24865627e-01 -1.53999582e-01 7.41492055e-02 2.12417361e-01 -5.86191821e-02 -9.67488413e-02 -8.53611895e-02 9.36261911e-03 -3.15827886e-02 -8.83038139e-02 -2.00897048e-02 -1.12155673e-01 -1.22753398e-01 2.06402921e-01 -2.46561242e-01 -2.52266792e-01 5.60434278e-02 -9.47476482e-02 4.40056415e-02 -2.28557498e-01 -3.07899727e-01 -4.23787194e-02 -2.64375369e-01 -6.52034003e-02 -1.15674887e-01 -2.31160334e-01 -5.23950198e-02 -2.45740552e-01 -4.55793052e-01 -1.55633290e-02 -2.20037813e-01 3.23951266e-02 -1.22680251e-01 -7.79347753e-02 -5.93158731e-02 -8.51939525e-02 -3.68774799e-01 -4.07733066e-02 -4.20395591e-01 2.49038381e-02 4.24443410e-03 2.45438245e-02
1.61000000e+01 -5.15783165e-01 1.70555445e-01 -3.70676502e-01 6.07990486e-02 -2.02886772e-01 -4.11195957e-02 -1.35904772e-01 2.68671175e-03 -3.23394663e-01 -1.57400260e-01 5.88468398e-02 2.11198559e-01 -5.07258440e-02 -9.43235655e-02 -9.55501384e-02 2.20045277e-03 -2.63548744e-02 -8.62688416e-02 1.69515079e-02 -1.10911165e-01 -1.30394223e-01 1.81649044e-01 -2.50867315e-01 -2.35657706e-01 4.35430983e-02 -9.99664404e-02 4.12522663e-02 -2.13979606e-01 -2.85796072e-01 -5.21304654e-02 -2.64324356e-01 -6.87605847e-02 -1.18429989e-01 -2.33468464e-01 -5.60367032e-02 -2.36184823e-01 -4.63108587e-01 -1.97851187e-02 -2.00009056e-01 5.94820222e-03 -1.21774182e-01 -4.98588398e-02 -8.69435816e-02 -8.16953315e-02 -3.66224779e-01 -2.54060472e-02 -4.37894614e-01 2.10500125e-02 -1.74045326e-02 5.49917476e-02
1.62000000e+01 -5.49238367e-01 2.02117187e-01 -3.73812707e-01 4.58406618e-02 -1.89747776e-01 -5.36194720e-02 -1.32847738e-01 1.88660549e-02 -3.17822131e-01 -1.60089711e-01 4.30539035e-02 2.05712363e-01 -4.03254878e-02 -9.18488637e-02 -1.04829526e-01 -5.58511734e-03 -2.18881770e-02 -8.26307453e-02 5.12909991e-02 -1.07872505e-01 -1.36176757e-01 1.51780751e-01 -2.52110234e-01 -2.16669941e-01 2.75065422e-02 -1.03076555e-01 3.55719947e-02 -1.97755827e-01 -2.61554148e-01 -6.55461762e-02 -2.60782330e-01 -7.41092132e-02 -1.22052501e-01 -2.33199716e-01 -6.28208053e-02 -2.26598256e-01 -4.65412701e-01 -2.88161589e-02 -1.76777439e-01 -2.34893679e-02 -1.19268804e-01 -2.24056625e-02 -1.13894487e-01 -8.16213056e-02 -3.58014514e-01 -1.60721152e-02 -4.48335009e-01 1.48768758e-02 -4.13909961e-02 8.63736605e-02
1.63000000e+01 -5.79363243e-01 2.27872096e-01 -3.72199742e-01 2.71061133e-02 -1.73562510e-01 -7.03469929e-02 -1.25198240e-01 3.03917095e-02 -3.08136040e-01 -1.62166502e-01 2.70065627e-02 1.96037118e-01 -2.76614590e-02 -8.93418989e-02 -1.13102888e-01 -1.38959991e-02 -1.82640764e-02 -7.71961980e-02 8.25149675e-02 -1.02943972e-01 -1.40220207e-01 1.17304061e-01 -2.50416696e-01 -1.95757210e-01 8.35901002e-03 -1.04250889e-01 2.72151659e-02 -1.79999912e-01 -2.35609498e-01 -8.21147383e-02 -2.54000399e-01 -8.11563172e-02 -1.26488473e-01 -2.30501190e-01 -7.25005534e-02 -2.17228630e-01 -4.62685359e-01 -4.23272054e-02 -1.51071857e-01 -5.51678062e-02 -1.15220181e-01 3.74253950e-03 -1.39484996e-01 -8.51823952e-02 -3.44085117e-01 -1.29996864e-02 -4.51635726e-01 6.43040085e-03 -6.73834174e-02 1.18384116e-01
1.64000000e+01 -6.05814956e-01 2.47281011e-01 -3.65752797e-01 4.87721934e-03 -1.54648900e-01 -9.09300182e-02 -1.13248194e-01 3.73530268e-02 -2.94438456e-01 -1.63703080e-01 1.09082335e-02 1.82345554e-01 -1.30528424e-02 -8.67918925e-02 -1.20295566e-01 -2.26254915e-02 -1.55371951e-02 -6.98379060e-02 1.10300613e-01 -9.60825975e-02 -1.42680652e-01 7.88210105e-02 -2.45975736e-01 -1.73401943e-01 -1.34000030e-02 -1.03733165e-01 1.64982390e-02 -1.60859724e-01 -2.08431790e-01 -1.01238408e-01 -2.44319679e-01 -8.97644469e-02 -1.31661165e-01 -2.25593318e-01 -8.47609794e-02 -2.08304496e-01 -4.55024663e-01 -5.98559479e-02 -1.23717782e-01 -8.82646181e-02 -1.09742724e-01 2.79548686e-02 -1.63111399e-01 -9.24420753e-02 -3.24582035e-01 -1.61864644e-02 -4.47916602e-01 -4.16425406e-03 -9.50252070e-02 1.50694654e-01
1.65000000e+01 -6.28313039e-01 2.59940366e-01 -3.54510068e-01 -2.04690329e-02 -1.33442116e-01 -1.14826338e-01 -9.74836891e-02 4.00153958e-02 -2.76942235e-01 -1.64743716e-01 -5.07268745e-03 1.64899234e-01 3.11435962e-03 -8.41634223e-02 -1.26354332e-01 -3.16602341e-02 -1.37329947e-02 -6.04984122e-02 1.34420440e-01 -8.73004111e-02 -1.43743783e-01 3.70154475e-02 -2.39033070e-01 -1.50104732e-01 -3.72121779e-02 -1.01825943e-01 3.79418878e-03 -1.40515893e-01 -1.80511682e-01 -1.22251893e-01 -2.32157901e-01 -9.97562728e-02 -1.37474293e-01 -2.18760725e-01 -9.92298198e-02 -2.00029150e-01 -4.42642849e-01 -8.08227136e-02 -9.56115401e-02 -1.21907777e-01 -1.03005262e-01 4.96669315e-02 -1.84266266e-01 -1.03311718e-01 -2.99853337e-01 -2.54030133e-02 -4.37491526e-01 -1.67078357e-02 -1.23938061e-01 1.82957561e-01
1.66000000e+01 -6.46643946e-01 2.65589672e-01 -3.38632942e-01 -4.84685149e-02 -1.10481987e-01 -1.41340679e-01 -7.85669518e-02 3.88063673e-02 -2.55963766e-01 -1.65304398e-01 -2.08033108e-02 1.44040537e-01 2.03981038e-02 -8.14008153e-02 -1.31246441e-01 -4.08821569e-02 -1.28463994e-02 -4.91917945e-02 1.54744051e-01 -7.66651517e-02 -1.43617200e-01 -7.36294571e-03 -2.29884002e-01 -1.26373641e-01 -6.24770863e-02 -9.88770475e-02 -1.04786388e-02 -1.19179481e-01 -1.52347235e-01 -1.44443227e-01 -2.17993990e-01 -1.10920225e-01 -1.43815820e-01 -2.10341437e-01 -1.15489598e-01 -1.92575475e-01 -4.25859319e-01 -1.04549657e-01 -6.76919920e-02 -1.55200848e-01 -9.52249989e-02 6.83932610e-02 -2.02550728e-01 -1.17551544e-01 -2.70440331e-01 -4.02042186e-02 -4.20855117e-01 -3.09350981e-02 -1.53725050e-01 2.14809918e-01
1.67000000e+01 -6.60664195e-01 2.64115603e-01 -3.18402664e-01 -7.85811496e-02 -8.63961874e-02 -1.69647755e-01 -5.73114141e-02 3.42958614e-02 -2.31911984e-01 -1.65374568e-01 -3.61850657e-02 1.20182484e-01 3.83128815e-02 -7.84334183e-02 -1.34958232e-01 -5.01703572e-02 -1.28414994e-02 -3.60031752e-02 1.71237366e-01 -6.42994213e-02 -1.42522495e-01 -5.35159866e-02 -2.18865130e-01 -1.02713631e-01 -8.85696596e-02 -9.52648909e-02 -2.58688920e-02 -9.70887336e-02 -1.24430324e-01 -1.67075691e-01 -2.02351199e-01 -1.23016982e-01 -1.50562164e-01 -2.00714848e-01 -1.33090483e-01 -1.86081807e-01 -4.05090917e-01 -1.30282838e-01 -4.09105853e-02 -1.87249235e-01 -8.66595521e-02 8.37366992e-02 -2.17682372e-01 -1.34777551e-01 -2.37060860e-01 -5.99483944e-02 -3.98663438e-01 -4.65255865e-02 -1.83973512e-01 2.45877873e-01
1.68000000e+01 -6.70302040e-01 2.55552630e-01 -2.94213591e-01 -1.10204930e-01 -6.18797906e-02 -1.98820528e-01 -3.46508043e-02 2.71711883e-02 -2.05274092e-01 -1.64920533e-01 -5.11510045e-02 9.37967162e-02 5.63435885e-02 -7.51815008e-02 -1.37493362e-01 -5.94028461e-02 -1.36523497e-02 -2.10860160e-02 1.83959261e-01 -5.03782840e-02 -1.40687354e-01 -1.00615180e-01 -2.06345152e-01 -7.96163488e-02 -1.14857857e-01 -9.13831971e-02 -4.19054234e-02 -7.45049573e-02 -9.72334869e-02 -1.89410031e-01 -1.85779392e-01 -1.35786610e-01 -1.57582636e-01 -1.90288854e-01 -1.51563515e-01 -1.80648938e-01 -3.80839719e-01 -1.57216507e-01 -1.62007694e-02 -2.17186661e-01 -7.75974194e-02 9.53945989e-02 -2.29498598e-01 -1.54474142e-01 -2.00585867e-01 -8.38232742e-02 -3.71709468e-01 -6.31166579e-02 -2.14257824e-01 2.75781130e-01
1.69000000e+01 -6.75557678e-01 2.40080218e-01 -2.66563233e-01 -1.42692311e-01 -3.76719120e-02 -2.27862679e-01 -1.16033985e-02 1.82078007e-02 -1.76598528e-01 -1.63890270e-01 -6.56618316e-02 6.54000574e-02 7.39602497e-02 -7.15625303e-02 -1.38870773e-01 -6.84581215e-02 -1.51848430e-02 -4.65725898e-03 1.93055700e-01 -3.51253555e-02 -1.38337918e-01 -1.47820239e-01 -1.92715069e-01 -5.75505378e-02 -1.40720002e-01 -8.76256300e-02 -5.81109282e-02 -5.17076887e-02 -7.11976297e-02 -2.10726191e-01 -1.68837088e-01 -1.48956109e-01 -1.64743950e-01 -1.79486588e-01 -1.70433795e-01 -1.76338346e-01 -3.53678717e-01 -1.84518824e-01 5.55220943e-03 -2.44200999e-01 -6.83472658e-02 1.03161844e-01 -2.37955511e-01 -1.76011979e-01 -1.62010122e-01 -1.10877873e-01 -3.40894252e-01 -8.03181956e-02 -2.44142167e-01 3.04137587e-01
1.70000000e+01 -6.76501975e-01 2.18016725e-01 -2.36039408e-01 -1.75368419e-01 -1.45303062e-02 -2.55744085e-01 1.07672479e-02 8.23686538e-03 -1.46475856e-01 -1.62219314e-01 -7.97009322e-02 3.55400851e-02 9.06331360e-02 -6.74975488e-02 -1.39122496e-01 -7.72165492e-02 -1.73195886e-02 1.30095366e-02 1.98751546e-01 -1.88074796e-02 -1.35691625e-01 -1.94297414e-01 -1.78378144e-01 -3.69532616e-02 -1.65561295e-01 -8.43708181e-02 -7.40155747e-02 -2.89892765e-02 -4.67209778e-02 -2.30343855e-01 -1.52073881e-01 -1.62247147e-01 -1.71914655e-01 -1.68733165e-01 -1.89233258e-01 -1.73171711e-01 -3.24235807e-01 -2.11358202e-01 2.35401512e-02 -2.67558596e-01 -5.92265140e-02 1.06930826e-01 -2.43122579e-01 -1.98670345e-01 -1.22418173e-01 -1.40058999e-01 -3.07194806e-01 -9.77283998e-02 -2.73183399e-01 3.30568126e-01
1.71000000e+01 -6.73273800e-01 1.89810191e-01 -2.03304893e-01 -2.07550462e-01 6.79515395e-03 -2.81438015e-01 3.13936339e-02 -1.88912772e-03 -1.15518333e-01 -1.59837344e-01 -9.32687044e-02 4.78018713e-03 1.05847799e-01 -6.29173840e-02 -1.38291380e-01 -8.55615499e-02 -1.99156914e-02 3.15928210e-02 2.01340311e-01 -1.72814354e-03 -1.32950722e-01 -2.39237151e-01 -1.63739898e-01 -1.82221249e-02 -1.88829092e-01 -8.19682254e-02 -8.91701923e-02 -6.64904578e-03 -2.41496115e-02 -2.47641139e-01 -1.36013776e-01 -1.75383719e-01 -1.78969322e-01 -1.58442836e-01 -2.07512683e-01 -1.71131694e-01 -2.93176580e-01 -2.36929401e-01 3.70584822e-02 -2.86626327e-01 -5.05497346e-02 1.06688629e-01 -2.45173448e-01 -2.21663174e-01 -8.29468108e-02 -1.70251025e-01 -2.71629959e-01 -1.14949990e-01 -3.00934176e-01 3.54701480e-01
1.72000000e+01 -6.66076027e-01 1.56026304e-01 -1.69080075e-01 -2.38567656e-01 2.55891212e-02 -3.03958676e-01 4.92461785e-02 -1.13314147e-02 -8.43389765e-02 -1.56675082e-01 -1.06376516e-01 -2.63154155e-02 1.19119556e-01 -5.77684416e-02 -1.36428838e-01 -9.33806020e-02 -2.28152839e-02 5.07331344e-02 2.01172222e-01 1.57801749e-02 -1.30296588e-01 -2.81870663e-01 -1.49198441e-01 -1.70861516e-03 -2.10026593e-01 -8.07252740e-02 -1.03158607e-01 1.50128023e-02 -3.76987467e-03 -2.62070946e-01 -1.21139932e-01 -1.88099515e-01 -1.85792361e-01 -1.49006924e-01 -2.24852650e-01 -1.70163945e-01 -2.61186445e-01 -2.60478530e-01 4.55297853e-02 -3.00890742e-01 -4.26173256e-02 1.02511735e-01 -2.44373429e-01 -2.44167728e-01 -4.47454245e-02 -2.00317424e-01 -2.35225377e-01 -1.31606143e-01 -3.26946452e-01 3.76179182e-01
1.73000000e+01 -6.55170327e-01 1.17333891e-01 -1.34124090e-01 -2.67780981e-01 4.11965438e-02 -3.22397727e-01 6.33740607e-02 -1.92993362e-02 -5.35309411e-02 -1.52671130e-01 -1.19040605e-01 -5.71961976e-02 1.30006982e-01 -5.20178452e-02 -1.33592686e-01 -1.00566082e-01 -2.58486395e-02 7.00442786e-02 1.98640993e-01 3.33644982e-02 -1.27884990e-01 -3.21485064e-01 -1.35135353e-01 1.22873532e-02 -2.28724666e-01 -8.08960813e-02 -1.15608757e-01 3.57014014e-02 1.41971451e-02 -2.73174579e-01 -1.07881213e-01 -2.00144763e-01 -1.92281352e-01 -1.40782847e-01 -2.40873182e-01 -1.70180233e-01 -2.28952637e-01 -2.81326141e-01 4.85236311e-02 -3.09973797e-01 -3.57049279e-02 9.45586202e-02 -2.41064297e-01 -2.65354825e-01 -8.93573152e-03 -2.29142516e-01 -1.98979050e-01 -1.47355492e-01 -3.50775485e-01 3.94660530e-01
1.74000000e+01 -6.40870891e-01 7.44883280e-02 -9.92150670e-02 -2.94602069e-01 5.30465868e-02 -3.35958389e-01 7.29435123e-02 -2.50827403e-02 -2.36480209e-02 -1.47778353e-01 -1.31276227e-01 -8.73389579e-02 1.38123997e-01 -4.56577212e-02 -1.29845161e-01 -1.07015968e-01 -2.88396670e-02 8.91251844e-02 1.94169768e-01 5.06604231e-02 -1.25842316e-01 -3.57436835e-01 -1.21907305e-01 2.35216467e-02 -2.44571575e-01 -8.26721365e-02 -1.26202277e-01 5.51333925e-02 2.95989601e-02 -2.80592377e-01 -9.66008517e-02 -2.11292372e-01 -1.98349779e-01 -1.34084515e-01 -2.55241901e-01 -1.71062564e-01 -1.97146650e-01 -2.98887654e-01 4.57721840e-02 -3.13644783e-01 -3.00539753e-02 8.30606349e-02 -2.35647086e-01 -2.84419460e-01 2.34276276e-02 -2.55671891e-01 -1.63828478e-01 -1.61905576e-01 -3.71984434e-01 4.09827547e-01
1.75000000e+01 -6.23537249e-01 2.83133200e-02 -6.51300108e-02 -3.18510558e-01 6.06737945e-02 -3.43985911e-01 7.72721325e-02 -2.80811816e-02 4.81298263e-03 -1.41969498e-01 -1.43092342e-01 -1.16260133e-01 1.43150187e-01 -3.87084625e-02 -1.25251187e-01 -1.12634429e-01 -3.16115816e-02 1.07572065e-01 1.88196707e-01 6.73015151e-02 -1.24262836e-01 -3.89163399e-01 -1.09838557e-01 3.18088582e-02 -2.57300421e-01 -8.61751984e-02 -1.34682289e-01 7.30429099e-02 4.23528409e-02 -2.84071240e-01 -8.75874462e-02 -2.21343213e-01 -2.03929112e-01 -1.29174314e-01 -2.67680532e-01 -1.72668133e-01 -1.66407612e-01 -3.12690471e-01 3.71811306e-02 -3.11828143e-01 -2.58637257e-02 6.83115784e-02 -2.28563625e-01 -3.00610637e-01 5.13941629e-02 -2.78950007e-01 -1.30620727e-01 -1.75024154e-01 -3.90149621e-01 4.21389875e-01
1.76000000e+01 -6.03566347e-01 -2.03184660e-02 -3.26249560e-02 -3.39069313e-01 6.37356842e-02 -3.45993220e-01 7.58579344e-02 -2.78288157e-02 3.14273660e-02 -1.35241738e-01 -1.54487070e-01 -1.43526454e-01 1.44839094e-01 -3.12208422e-02 -1.19876932e-01 -1.17332329e-01 -3.39925372e-02 1.24990455e-01 1.81160668e-01 8.29287571e-02 -1.23207010e-01 -4.16192685e-01 -9.92144359e-02 3.70239948e-02 -2.66734161e-01 -9.14526490e-02 -1.40859219e-01 8.91872367e-02 5.24448677e-02 -2.83468989e-01 -8.10484557e-02 -2.30130436e-01 -2.08970175e-01 -1.26256837e-01 -2.77969690e-01 -1.74834913e-01 -1.37327072e-01 -3.22387239e-01 2.28355211e-02 -3.04606869e-01 -2.32850599e-02 5.06564039e-02 -2.20277583e-01 -3.13259299e-01 7.41509040e-02 -2.98153607e-01 -1.00086419e-01 -1.86547916e-01 -4.04866477e-01 4.29089554e-01
1.77000000e+01 -5.81384091e-01 -7.05054278e-02 -2.41593045e-03 -3.55936965e-01 6.20260896e-02 -3.41680822e-01 6.84020265e-02 -2.40140495e-02 5.58545470e-02 -1.27619929e-01 -1.65444133e-01 -1.68763676e-01 1.43024245e-01 -2.32768957e-02 -1.13788721e-01 -1.21027669e-01 -3.58210210e-02 1.41006740e-01 1.73487450e-01 9.71997964e-02 -1.22700858e-01 -4.38150537e-01 -9.02758998e-02 3.91029236e-02 -2.72788096e-01 -9.84754651e-02 -1.44614495e-01 1.03351992e-01 5.99270125e-02 -2.78755586e-01 -7.71062736e-02 -2.37522722e-01 -2.13443781e-01 -1.25474471e-01 -2.85951897e-01 -1.77387691e-01 -1.10435603e-01 -3.27764847e-01 3.00017053e-03 -2.92221227e-01 -2.24162717e-02 3.04794709e-02 -2.11255764e-01 -3.21803282e-01 9.10508290e-02 -3.12619732e-01 -7.28185619e-02 -1.96388197e-01 -4.15756146e-01 4.32705624e-01
1.78000000e+01 -5.57436539e-01 -1.21337206e-01 2.48387226e-02 -3.68877338e-01 5.54837277e-02 -3.30950174e-01 5.48240576e-02 -1.64932082e-02 7.78465794e-02 -1.19158395e-01 -1.75930416e-01 -1.91663212e-01 1.37622838e-01 -1.49895307e-02 -1.07052300e-01 -1.23645992e-01 -3.69508243e-02 1.55278844e-01 1.65576995e-01 1.09797744e-01 -1.22736392e-01 -4.54765893e-01 -8.32152610e-02 3.80416063e-02 -2.75469786e-01 -1.07138892e-01 -1.45902069e-01 1.15355723e-01 6.49124354e-02 -2.70011273e-01 -7.57969187e-02 -2.43426446e-01 -2.17340644e-01 -1.26904897e-01 -2.91532832e-01 -1.80144331e-01 -8.61915517e-02 -3.28748935e-01 -2.18856188e-02 -2.75062653e-01 -2.33009886e-02 8.19275636e-03 -2.01950333e-01 -3.25808384e-01 1.01635307e-01 -3.21867346e-01 -4.92569362e-02 -2.04533437e-01 -4.22472664e-01 4.32058459e-01
1.79000000e+01 -5.32180958e-01 -1.71914524e-01 4.85541847e-02 -3.77765442e-01 4.41956409e-02 -3.13910028e-01 3.52698191e-02 -5.29770492e-03 9.72528723e-02 -1.09941160e-01 -1.85894744e-01 -2.11986592e-01 1.28637042e-01 -6.50087392e-03 -9.97324558e-02 -1.25120780e-01 -3.72554325e-02 1.67505749e-01 1.57791922e-01 1.20439303e-01 -1.23273118e-01 -4.65873651e-01 -7.81731367e-02 3.38941696e-02 -2.74876410e-01 -1.17265804e-01 -1.44747749e-01 1.25053784e-01 6.75692077e-02 -2.57421759e-01 -7.70713157e-02 -2.47786727e-01 -2.20670579e-01 -1.30560500e-01 -2.94680875e-01 -1.82922051e-01 -6.49722031e-02 -3.25403785e-01 -5.12190615e-02 -2.53662817e-01 -2.59282775e-02 -1.57755915e-02 -1.92782639e-01 -3.24984758e-01 1.05649736e-01 -3.25611802e-01 -2.96785496e-02 -2.11048251e-01 -4.24710593e-01 4.27013776e-01
1.80000000e+01 -5.06076929e-01 -2.21368235e-01 6.82327464e-02 -3.82589812e-01 2.83953534e-02 -2.90875480e-01 1.01106776e-02 9.36556074e-03 1.14020972e-01 -1.00080583e-01 -1.95267893e-01 -2.29567750e-01 1.16152982e-01 2.02059467e-03 -9.18929720e-02 -1.25393844e-01 -3.66317056e-02 1.77435613e-01 1.50447687e-01 1.28882013e-01 -1.24240558e-01 -4.71415205e-01 -7.52366710e-02 2.67698765e-02 -2.71189687e-01 -1.28612644e-01 -1.41246416e-01 1.32341413e-01 6.81126985e-02 -2.41270616e-01 -8.07990748e-02 -2.50587389e-01 -2.23461062e-01 -1.36389629e-01 -2.95425014e-01 -1.85543519e-01 -4.70675397e-02 -3.17927657e-01 -8.42504241e-02 -2.28678094e-01 -3.02348975e-02 -4.09920039e-02 -1.84129161e-01 -3.19198050e-01 1.03051809e-01 -3.23771684e-01 -1.41944342e-02 -2.16069101e-01 -4.22212941e-01 4.17486199e-01
1.81000000e+01 -4.79577711e-01 -2.68877122e-01 8.34747930e-02 -3.83451130e-01 8.45578096e-03 -2.62359723e-01 -2.00651882e-02 2.71205971e-02 1.28193421e-01 -8.97144484e-02 -2.03963819e-01 -2.44313202e-01 1.00337529e-01 1.03840226e-02 -8.35968640e-02 -1.24415756e-01 -3.50027530e-02 1.84872270e-01 1.43804611e-01 1.34930448e-01 -1.25541719e-01 -4.71436684e-01 -7.44390376e-02 1.68290919e-02 -2.64668512e-01 -1.40877717e-01 -1.35557233e-01 1.37155924e-01 6.67968838e-02 -2.21929155e-01 -8.67746113e-02 -2.51849871e-01 -2.25755207e-01 -1.44279611e-01 -2.93851262e-01 -1.87842554e-01 -3.26766875e-02 -3.06643778e-01 -1.20104641e-01 -2.00869903e-01 -3.61095693e-02 -6.70272531e-02 -1.76310044e-01 -3.08474891e-01 9.40121379e-02 -3.16467843e-01 -2.75281871e-03 -2.19796742e-01 -4.14779191e-01 4.03442334e-01
1.82000000e+01 -4.53122027e-01 -3.13684096e-01 9.39869362e-02 -3.80557178e-01 -1.51228739e-02 -2.29058785e-01 -5.44694783e-02 4.74352773e-02 1.39900843e-01 -7.90016131e-02 -2.11882012e-01 -2.56200256e-01 8.14330651e-02 1.83811462e-02 -7.49068510e-02 -1.22146306e-01 -3.23199353e-02 1.89679990e-01 1.38061943e-01 1.38441181e-01 -1.27057414e-01 -4.66084981e-01 -7.57602058e-02 4.27835580e-03 -2.55639572e-01 -1.53711556e-01 -1.27897064e-01 1.39477974e-01 6.39048578e-02 -1.99844077e-01 -9.47253714e-02 -2.51631166e-01 -2.27609275e-01 -1.54061354e-01 -2.90097754e-01 -1.89669296e-01 -2.19070555e-02 -2.91987313e-01 -1.57807330e-01 -1.71081542e-01 -4.33990537e-02 -9.34650043e-02 -1.69580530e-01 -2.93002570e-01 7.89072143e-02 -3.04014726e-01 4.85152891e-03 -2.22485691e-01 -4.02273177e-01 3.84903234e-01
